id,survey_response_id,network_id,survey_id,respondent_id,network,network_name,year,net_role,so_part_util_012021,so_part_util_022021,so_part_util_152021,so_part_t,so_part_expec,is_inqcyclechal_y_n,part_team_meetings_1,part_team_meetings_2,part_team_meet_32021,equity_dis_1,equity_dis_2,equity_dis_3,so_rt_12020,so_rt_72020,so_rt_22020,so_rt_32020,so_rt_62020,hsupport_st_lead_7,sch_support_st_lead_7,nl_netops_groupcom_1,nl_netops_groupcom_2,nl_netops_groupcom_3,recommend,gender,gender_v3,ethnicity_v3,ethnicity_v3_1,ethnicity_v3_2,ethnicity_v3_3,ethnicity_v3_4,ethnicity_v3_5,ethnicity_v3_6,ethnicity_v3_7,ethnicity_v3_7_text
BARR_15,49165,17,478,1270,BARR,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BARR_17,49144,17,478,1249,BARR,,2021,3,,,,,3,1,1,5,4,,,,,,,,,3,2,,,,8,,2,1,1,0,0,0,0,0,0,
BARR_18,48165,17,478,299,BARR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BARR_20,48163,17,478,297,BARR,,2021,4,,,,,4,1,1,5,4,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_21,49136,17,478,1241,BARR,,2021,3,,,,,3,1,1,4,4,,,,,,,,,4,5,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_24,48216,17,478,348,BARR,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BARR_31,48850,17,478,968,BARR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,
BARR_32,48770,17,478,891,BARR,,2021,4,,,,,4,1,1,5,4,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
BARR_33,49375,17,478,1471,BARR,,2021,4,,,,,3,1,1,4,3,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
BARR_35,48164,17,478,298,BARR,,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_36,50106,17,478,2183,BARR,,2021,4,,,,,4,1,1,5,4,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_37,49140,17,478,1245,BARR,,2021,4,,,,,4,2,1,2,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BARR_39,48146,17,478,280,BARR,,2021,4,,,,,2,1,1,4,3,,,,,,,,,,,,,,7,,2,5,0,0,0,0,1,0,0,
BARR_40,49138,17,478,1243,BARR,,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,7,,2,5,0,0,0,0,1,0,0,
BARR_41,48153,17,478,287,BARR,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
BARR_42,49153,17,478,1258,BARR,,2021,4,,,,,1,1,1,4,2,,,,,,,,,,,,,,10,,1,2,0,1,0,0,0,0,0,
BARR_43,49158,17,478,1263,BARR,,2021,4,,,,,3,1,1,4,4,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_44,48350,17,478,481,BARR,,2021,3,,,,,3,1,1,5,2,,,,,,,,,4,5,,,,10,,1,5,0,0,0,0,1,0,0,
BARR_48,48152,17,478,286,BARR,,2021,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BARR_49,49950,17,478,2034,BARR,,2021,4,,,,,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BARR_51,48220,17,478,352,BARR,,2021,4,,,,,3,1,1,4,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_52,48407,17,478,534,BARR,,2021,3,,,,,3,1,1,4,4,,,,,,,,,5,5,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_53,49418,17,478,1512,BARR,,2021,4,,,,,3,3,1,4,5,,,,,,,,,,,,,,8,,1,1,1,0,0,0,0,0,0,
BARR_54,48299,17,478,430,BARR,,2021,4,,,,,2,1,1,4,4,,,,,,,,,,,,,,8,,2,2,0,1,0,0,0,0,0,
BARR_56,49915,17,478,2000,BARR,,2021,4,,,,,2,3,1,2,1,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BARR_58,49498,17,478,1590,BARR,,2021,3,,,,,3,1,1,4,2,,,,,,,,,5,4,,,,10,,2,5,0,0,0,0,1,0,0,
BC_02,48661,24,490,782,BC,Baltimore City Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BC_03,48639,24,490,761,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,4,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_04,48641,24,490,763,BC,Baltimore City Public Schools,2021,4,,,,4,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_07,48669,24,490,790,BC,Baltimore City Public Schools,2021,4,,,,3,3,1,1,5,5,,,,5,5,5,4,4,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_101,49069,24,490,1175,BC,Baltimore City Public Schools,2021,4,,,,1,1,1,1,5,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_105,48961,24,490,1071,BC,Baltimore City Public Schools,2021,4,,,,6,4,3,2,,,,,,,,,,,,,,,,8,,1,1,1,0,0,0,0,0,0,
BC_111,48781,24,490,902,BC,Baltimore City Public Schools,2021,4,,,,6,3,1,2,,,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
BC_119,48624,24,490,747,BC,Baltimore City Public Schools,2021,4,,,,6,3,1,1,5,5,,,,3,2,2,3,3,,,,,,7,,2,1,1,0,0,0,0,0,0,
BC_120,48628,24,490,751,BC,Baltimore City Public Schools,2021,4,,,,6,3,3,2,,,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
BC_121,48636,24,490,759,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,8,,2,1,1,0,0,0,0,0,0,
BC_122,48637,24,490,760,BC,Baltimore City Public Schools,2021,4,,,,5,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_123,48640,24,490,762,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,4,4,3,3,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_124,48647,24,490,768,BC,Baltimore City Public Schools,2021,4,,,,5,3,1,1,4,5,,,,5,5,5,5,5,,,,,,10,,1,5,0,0,0,0,1,0,0,
BC_125,48650,24,490,771,BC,Baltimore City Public Schools,2021,4,,,,1,1,3,1,5,5,,,,5,5,5,4,4,,,,,,2,,2,5,0,0,0,0,1,0,0,
BC_126,48651,24,490,772,BC,Baltimore City Public Schools,2021,4,,,,6,5,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_127,48653,24,490,774,BC,Baltimore City Public Schools,2021,4,,,,5,4,3,1,4,5,,,,4,4,4,4,5,,,,,,8,,2,1,1,0,0,0,0,0,0,
BC_128,48687,24,490,808,BC,Baltimore City Public Schools,2021,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_129,48966,24,490,1076,BC,Baltimore City Public Schools,2021,4,,,,4,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_13,48631,24,490,754,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_130,49071,24,490,1177,BC,Baltimore City Public Schools,2021,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_14,49121,24,490,1226,BC,Baltimore City Public Schools,2021,4,,,,4,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_15,48632,24,490,755,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,9,,2,1,1,0,0,0,0,0,0,
BC_16,49051,24,490,1157,BC,Baltimore City Public Schools,2021,4,,,,3,3,1,1,4,5,,,,5,5,5,5,5,,,,,,,,,,0,0,0,0,0,0,0,
BC_18,48682,24,490,803,BC,Baltimore City Public Schools,2021,4,,,,5,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_28,48817,24,490,938,BC,Baltimore City Public Schools,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BC_36,48674,24,490,795,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,3,,,,,,9,,2,1,1,0,0,0,0,0,0,
BC_38,49054,24,490,1160,BC,Baltimore City Public Schools,2021,4,,,,2,3,3,2,,,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
BC_39,48642,24,490,764,BC,Baltimore City Public Schools,2021,4,,,,2,1,2,2,,,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_51,48643,24,490,765,BC,Baltimore City Public Schools,2021,4,,,,4,4,1,2,,,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BC_56,48634,24,490,757,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_57,48626,24,490,749,BC,Baltimore City Public Schools,2021,4,,,,6,2,2,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_61,48833,24,490,952,BC,Baltimore City Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
BC_62,48713,24,490,834,BC,Baltimore City Public Schools,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BC_63,49055,24,490,1161,BC,Baltimore City Public Schools,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,0,1,0,
BC_64,48816,24,490,937,BC,Baltimore City Public Schools,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,0,1,0,0,
BC_65,48675,24,490,796,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_66,48644,24,490,766,BC,Baltimore City Public Schools,2021,4,,,,5,3,1,1,4,5,,,,4,5,5,5,4,,,,,,10,,1,3,0,0,1,0,1,0,0,
BC_69,48986,24,490,1095,BC,Baltimore City Public Schools,2021,4,,,,4,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,1,1,1,0,0,0,0,0,0,
BC_72,48670,24,490,791,BC,Baltimore City Public Schools,2021,4,,,,6,3,2,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_73,48963,24,490,1073,BC,Baltimore City Public Schools,2021,4,,,,4,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_75,48623,24,490,746,BC,Baltimore City Public Schools,2021,4,,,,4,3,1,1,5,5,,,,5,5,5,5,5,,,,,,9,,2,3,0,0,1,0,0,0,0,
BC_76,48627,24,490,750,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,1,5,0,0,0,0,1,0,0,
BC_77,48630,24,490,753,BC,Baltimore City Public Schools,2021,4,,,,4,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_78,48789,24,490,910,BC,Baltimore City Public Schools,2021,4,,,,6,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_79,48635,24,490,758,BC,Baltimore City Public Schools,2021,4,,,,5,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_80,48649,24,490,770,BC,Baltimore City Public Schools,2021,4,,,,7,4,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_81,48960,24,490,1070,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,4,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_83,48659,24,490,780,BC,Baltimore City Public Schools,2021,4,,,,6,3,1,1,5,5,,,,5,5,5,5,4,,,,,,10,,2,7,0,0,0,0,0,0,1,biracial - Indian and white
BC_84,48629,24,490,752,BC,Baltimore City Public Schools,2021,4,,,,7,5,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_85,48648,24,490,769,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_86,48655,24,490,776,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,2,4,2,2,2,,,,,,10,,1,5,0,0,0,0,1,0,0,
BC_87,48957,24,490,1067,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,4,5,5,4,4,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_88,48646,24,490,767,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,,,,,0,0,0,0,0,0,0,
BC_89,48633,24,490,756,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,1,1,0,0,0,0,0,0,
BC_91,48625,24,490,748,BC,Baltimore City Public Schools,2021,4,,,,3,3,1,1,5,5,,,,5,5,5,5,5,,,,,,7,,2,5,0,0,0,0,1,0,0,
BC_92,48654,24,490,775,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,5,,,,,,10,,2,5,0,0,0,0,1,0,0,
BC_96,48702,24,490,823,BC,Baltimore City Public Schools,2021,4,,,,7,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BC_97,48657,24,490,778,BC,Baltimore City Public Schools,2021,4,,,,7,3,1,1,5,5,,,,5,5,5,5,4,,,,,,9,,2,5,0,0,0,0,1,0,0,
BC_99,49050,24,490,1156,BC,Baltimore City Public Schools,2021,4,,,,3,3,1,2,,,,,,,,,,,,,,,,6,,2,5,0,0,0,0,1,0,0,
BSBK_01,48667,28,458,788,BSBK,Bank Street Brooklyn,2021,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BSBK_02,49141,28,458,1246,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,4,4,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
BSBK_04,49422,28,458,1516,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_05,49399,28,458,1493,BSBK,Bank Street Brooklyn,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BSBK_06,49994,28,458,2076,BSBK,Bank Street Brooklyn,2021,4,,,,,5,2,1,5,4,,,,,,,,,,,,,,10,,1,5,0,0,0,0,1,0,0,
BSBK_07,48148,28,458,282,BSBK,Bank Street Brooklyn,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
BSBK_08,48409,28,458,536,BSBK,Bank Street Brooklyn,2021,4,,,,,2,1,1,5,4,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
BSBK_10,49187,28,458,1290,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,4,5,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_11,49460,28,458,1553,BSBK,Bank Street Brooklyn,2021,3,,,,,4,3,1,5,5,,,,,,,,,5,5,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_12,49305,28,458,1403,BSBK,Bank Street Brooklyn,2021,4,,,,,4,3,1,5,4,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_13,49183,28,458,1286,BSBK,Bank Street Brooklyn,2021,1,,,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
BSBK_14,48341,28,458,472,BSBK,Bank Street Brooklyn,2021,3,,,,,5,1,1,4,5,,,,,,,,,4,4,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_15,48159,28,458,293,BSBK,Bank Street Brooklyn,2021,3,,,,,3,1,1,4,5,,,,,,,,,5,5,,,,10,,2,5,0,0,0,0,1,0,0,
BSBK_17,49421,28,458,1515,BSBK,Bank Street Brooklyn,2021,3,,,,,3,1,1,5,4,,,,,,,,,4,5,,,,10,,1,5,0,0,0,0,1,0,0,
BSBK_18,48948,28,458,1058,BSBK,Bank Street Brooklyn,2021,4,,,,,4,3,1,5,5,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
BSBK_21,49448,28,458,1541,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,7,,2,6,0,0,0,0,0,1,0,
BSBK_22,50091,28,458,2168,BSBK,Bank Street Brooklyn,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,1,0,0,0,0,0,
BSBK_23,49381,28,458,1477,BSBK,Bank Street Brooklyn,2021,2,,,,,3,,2,,,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_25,48617,28,458,740,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
BSBK_27,49188,28,458,1291,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,10,,2,1,1,1,0,0,0,0,0,
BSBK_28,49302,28,458,1400,BSBK,Bank Street Brooklyn,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,3,0,0,1,0,0,0,0,
BSBK_29,48614,28,458,738,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,10,,5,6,0,0,0,0,0,1,0,
BSBK_30,48138,28,458,272,BSBK,Bank Street Brooklyn,2021,4,,,,,3,2,1,5,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_32,48839,28,458,958,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_35,49179,28,458,1282,BSBK,Bank Street Brooklyn,2021,4,,,,,4,2,1,4,5,,,,,,,,,,,,,,6,,2,5,0,0,0,0,1,0,0,
BSBK_36,48222,28,458,354,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,4,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
BSBK_38,48774,28,458,895,BSBK,Bank Street Brooklyn,2021,4,,,,,4,2,1,5,4,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_40,48834,28,458,953,BSBK,Bank Street Brooklyn,2021,4,,,,,4,3,1,5,4,,,,,,,,,,,,,,4,,2,5,0,0,0,0,1,0,0,
BSBK_41,48170,28,458,304,BSBK,Bank Street Brooklyn,2021,4,,,,,4,3,1,5,4,,,,,,,,,,,,,,8,,2,6,0,0,0,0,0,1,0,
BSBK_42,49439,28,458,1232,BSBK,Bank Street Brooklyn,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,0,1,0,
BSBK_43,49241,28,458,1343,BSBK,Bank Street Brooklyn,2021,2,,,,,3,,2,,,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_44,49492,28,458,1584,BSBK,Bank Street Brooklyn,2021,4,,,,,3,2,1,5,5,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
BSBK_45,49227,28,458,1329,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,4,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
BSBK_46,48139,28,458,273,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,3,3,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
BSBK_47,49776,28,458,1863,BSBK,Bank Street Brooklyn,2021,4,,,,,4,3,1,3,5,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
BSBK_48,49180,28,458,1283,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_49,49240,28,458,1342,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,3,,,,,,,,,,,,,,5,,1,6,0,0,0,0,0,1,0,
BSBK_53,48140,28,458,274,BSBK,Bank Street Brooklyn,2021,4,,,,,4,2,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_54,48142,28,458,276,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
BSBK_55,49891,28,458,1978,BSBK,Bank Street Brooklyn,2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BSBK_57,49511,28,458,361,BSBK,Bank Street Brooklyn,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BSBK_58,49419,28,458,1513,BSBK,Bank Street Brooklyn,2021,4,,,,,3,2,1,5,3,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BSBK_59,48915,28,458,1028,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_60,48154,28,458,288,BSBK,Bank Street Brooklyn,2021,4,,,,,2,1,1,4,4,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
BSBK_61,49159,28,458,1264,BSBK,Bank Street Brooklyn,2021,4,,,,,4,3,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_62,49455,28,458,1548,BSBK,Bank Street Brooklyn,2021,2,,,,,1,,2,,,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_64,49309,28,458,1407,BSBK,Bank Street Brooklyn,2021,4,,,,,3,2,1,5,5,,,,,,,,,,,,,,10,,2,1,1,1,0,0,0,0,0,
BSBK_66,49443,28,458,1536,BSBK,Bank Street Brooklyn,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BSBK_68,49197,28,458,1299,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,4,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
BSBK_72,49181,28,458,1284,BSBK,Bank Street Brooklyn,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
BSBK_73,49189,28,458,1292,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_74,49493,28,458,1585,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,10,,5,1,1,0,0,0,0,0,0,
BSBK_75,48213,28,458,345,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,4,,,,,,,,,,,,,,10,,2,1,1,1,0,0,0,0,0,
BSBK_78,49244,28,458,1346,BSBK,Bank Street Brooklyn,2021,3,,,,,3,1,1,3,4,,,,,,,,,5,4,,,,8,,1,1,1,0,0,0,0,0,0,
BSBK_79,48438,28,458,564,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_80,49246,28,458,1062,BSBK,Bank Street Brooklyn,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
BSBK_81,49357,28,458,1453,BSBK,Bank Street Brooklyn,2021,4,,,,,4,2,1,5,4,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_82,48236,28,458,367,BSBK,Bank Street Brooklyn,2021,4,,,,,1,3,1,5,5,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
BSBK_84,49984,28,458,2066,BSBK,Bank Street Brooklyn,2021,4,,,,,3,3,1,4,5,,,,,,,,,,,,,,8,,2,1,1,0,0,0,0,0,0,
BSBK_85,48147,28,458,281,BSBK,Bank Street Brooklyn,2021,4,,,,,4,1,1,3,5,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
BSBK_86,48446,28,458,572,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BSBK_87,48953,28,458,1063,BSBK,Bank Street Brooklyn,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,6,0,0,0,0,0,1,0,
BS_01,49083,7,465,1189,BS,Bank Street Yonkers,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,3,0,0,1,0,0,0,0,
BS_02,48453,7,465,579,BS,Bank Street Yonkers,2021,4,,,,,4,1,1,3,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BS_03,49420,7,465,1514,BS,Bank Street Yonkers,2021,3,,,,,3,1,1,5,5,,,,,,,,,4,5,,,,10,,1,5,0,0,0,0,1,0,0,
BS_06,48028,7,465,194,BS,Bank Street Yonkers,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BS_07,49259,7,465,1358,BS,Bank Street Yonkers,2021,4,,,,,4,1,1,4,4,,,,,,,,,,,,,,9,,2,5,0,0,0,0,1,0,0,
BS_09,47971,7,465,138,BS,Bank Street Yonkers,2021,4,,,,,4,1,1,5,4,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BS_10,48042,7,465,205,BS,Bank Street Yonkers,2021,3,,,,,2,1,1,4,5,,,,,,,,,3,4,,,,9,,1,5,0,0,0,0,1,0,0,
BS_103,48798,7,465,919,BS,Bank Street Yonkers,2021,4,,,,,5,1,1,5,4,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
BS_105,48050,7,465,209,BS,Bank Street Yonkers,2021,3,,,,,3,2,1,4,4,,,,,,,,,3,5,,,,5,,2,1,1,0,0,0,0,0,0,
BS_107,49299,7,465,1398,BS,Bank Street Yonkers,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,10,,2,1,1,0,0,0,0,0,0,
BS_108,48939,7,465,1049,BS,Bank Street Yonkers,2021,4,,,,,3,1,1,3,4,,,,,,,,,,,,,,5,,5,6,0,0,0,0,0,1,0,
BS_11,49261,7,465,1360,BS,Bank Street Yonkers,2021,4,,,,,4,1,1,4,4,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
BS_111,48038,7,465,203,BS,Bank Street Yonkers,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
BS_113,48950,7,465,1060,BS,Bank Street Yonkers,2021,4,,,,,2,1,1,4,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
BS_115,48043,7,465,206,BS,Bank Street Yonkers,2021,4,,,,,4,1,1,5,5,,,,,,,,,,,,,,10,,1,2,0,1,0,0,0,0,0,
